x,y,iks
-233.572188,419.337612,4
-259.509615,403.800396,4
-284.417389,386.661026,4
-308.196683,367.987506,4
-330.753149,347.853927,4
-351.99729,326.340172,4
-371.844816,303.531601,4
-390.216978,279.518712,4
-407.040881,254.39678,4
-422.249773,228.265481,4
-435.783309,201.228495,4
-447.587794,173.393098,4
-457.61639,144.869732,4
-465.829308,115.771568,4
-472.19396,86.214058,4
-476.685095,56.314478,4
-479.284892,26.191459,4
-479.983036,-4.035479,4
-478.776758,-34.246405,4
-475.670843,-64.321453,4
-470.677615,-94.141293,4
-463.816885,-123.587609,4
-455.115875,-152.543569,4
-444.609107,-180.894284,4
-432.338269,-208.527266,4
-418.352049,-235.332878,4
-402.705938,-261.204762,4
-385.462016,-286.040267,4
-366.6887,-309.740854,4
-346.460479,-332.212487,4
-324.857611,-353.366003,4
-301.96581,-373.117474,4
-277.875902,-391.388532,4
-252.68347,-408.106682,4
-226.488469,-423.205592,4
-199.394832,-436.625355,4
-171.510059,-448.312725,4
-142.944788,-458.22133,4
-113.812356,-466.311857,4
-84.228353,-472.552203,4
-54.310158,-476.91761,4
-24.176477,-479.390757,4
6.053129,-479.961831,4
36.258718,-478.628567,4
66.320443,-475.396255,4
96.11903,-470.277718,4
125.536246,-463.293267,4
154.455374,-454.470612,4
182.761671,-443.844761,4
210.342827,-431.457872,4
237.089409,-417.359093,4
262.895293,-401.604363,4
287.658092,-384.256194,4
311.279553,-365.383415,4
333.665954,-345.06091,4
354.728473,-323.36931,4
374.38354,-300.394682,4
392.55317,-276.228182,4
409.165272,-250.965695,4
424.153934,-224.707455,4
437.459686,-197.557646,4
449.029734,-169.623989,4
458.818173,-141.017318,4
466.786165,-111.851134,4
472.902095,-82.241159,4
477.141698,-52.304878,4
479.488151,-22.161067,2
479.932145,8.070672,0
490,0,0
489.027917,30.849584,0
486.115523,61.576766,0
481.274375,92.05963,0
474.523681,122.177231,2
465.890226,151.810071,4
455.408263,180.840576,4
443.119383,209.153562,4
429.072344,236.636692,4
413.322879,263.180921,4
395.933479,288.680931,4
376.973138,313.035546,4
356.517086,336.148133,4
334.646486,357.926989,4
311.448113,378.285703,4
287.014011,397.143498,4
261.441127,414.425551,4
234.830926,430.063293,4
207.28899,443.994678,4
178.924596,456.164432,4
149.850285,466.524267,4
120.181415,475.03308,4
90.035703,481.657111,4
59.532757,486.370076,4
28.793603,489.153277,4
-2.059794,489.995671,4
-32.905018,488.893915,4
-63.619686,485.85238,4
-94.081931,480.883136,4
-124.170888,474.005897,4
-153.767174,465.247951,4
-182.75336,454.644047,4
-211.014437,442.236257,4
-238.438276,428.073812,4
-264.916065,412.212904,4
-290.342751,394.716464,4
-314.617447,375.653913,4
-337.64384,355.100884,4
-359.330567,333.138925,4
-379.591583,309.855176,4
-398.346498,285.342018,4
-415.520899,259.696713,4
-431.046643,233.021011,4
-444.862128,205.420756,4
-456.91254,177.005455,4
-467.150065,147.887851,4
-475.534085,118.183475,4
-482.031335,88.010184,4
-486.616034,57.487696,4
-489.269994,26.737115,4
-489.982683,-4.119551,4
-488.751274,-34.959872,4
-485.580652,-65.661483,4
-480.483398,-96.102569,4
-473.479737,-126.162351,4
-464.597456,-155.72156,4
-453.871797,-184.662915,4
-441.345317,-212.871584,4
-427.067716,-240.235646,4
-411.095645,-266.646528,4
-393.492474,-291.99944,4
-374.328048,-316.193789,4
-353.678406,-339.13358,4
-331.625478,-360.727795,4
-308.256764,-380.890755,4
-283.664984,-399.54246,4
-257.947709,-416.608905,4
-231.206979,-432.022376,4
-203.548891,-445.721717,4
-175.083185,-457.652574,4
-145.922804,-467.767608,4
-116.183447,-476.026687,4
-85.98311,-482.397041,4
-55.441619,-486.853394,4
-24.680153,-489.378065,4
6.179236,-489.961036,4
37.014108,-488.599996,4
67.702119,-485.300343,4
98.12151,-480.075171,4
128.151585,-472.94521,4
157.673194,-463.93875,4
186.569206,-453.091526,4
214.724969,-440.446577,4
242.028771,-426.054074,4
268.372279,-409.971121,4
293.650969,-392.261531,4
317.764543,-372.99557,4
340.617328,-352.249679,4
362.118649,-330.106171,4
382.183197,-306.652905,4
400.731361,-281.982936,4
417.689548,-256.194147,4
432.990474,-229.38886,4
446.573429,-201.67343,4
458.38452,-173.157822,4
468.376885,-143.955179,4
476.510877,-114.181366,4
482.754222,-83.954517,4
487.08215,-53.394563,4
489.477488,-22.622756,2
489.930732,8.238811,0
500,0,2
499.008078,31.479167,0
496.036248,62.833434,0
491.096301,93.938398,0
484.207838,124.670644,2
475.398189,154.908236,4
464.702309,184.5312,4
452.162636,213.422002,4
437.828922,241.466012,4
421.75804,268.551961,4
404.013754,294.572379,4
384.666468,319.424026,4
363.792945,343.008299,4
341.476006,365.231622,4
317.804197,386.005819,4
292.87144,405.248467,4
266.77666,422.883215,4
239.623394,438.840095,4
211.519378,453.055794,4
182.576118,465.47391,4
152.908454,476.045171,4
122.634097,484.727633,4
91.873166,491.486848,4
60.747711,496.295996,4
29.381228,499.135997,4
-2.10183,499.995582,4
-33.576549,498.871341,4
-64.918047,495.767735,4
-96.001971,490.697077,4
-126.704988,483.679487,4
-156.90528,474.742807,4
-186.48302,463.922497,4
-215.320854,451.261487,4
-243.304363,436.810012,4
-270.322516,420.625412,4
-296.268113,402.771902,4
-321.038211,383.320319,4
-344.53453,362.34784,4
-366.663844,339.937679,4
-387.33835,316.178751,4
-406.476019,291.165325,4
-424.000917,264.996645,4
-439.843513,237.776542,4
-453.940947,209.613016,4
-466.237285,180.617811,4
-476.68374,150.905971,4
-485.238862,120.595383,4
-491.868709,89.80631,4
-496.546974,58.660914,4
-499.255096,27.28277,4
-499.982329,-4.203624,4
-498.725789,-35.673339,4
-495.490461,-67.001513,4
-490.289182,-98.063846,4
-483.142589,-128.737093,4
-474.079036,-158.899551,4
-463.134487,-188.431545,4
-450.352364,-217.215902,4
-435.783384,-245.138414,4
-419.485352,-272.088294,4
-401.522933,-297.958612,4
-381.967396,-322.646723,4
-360.896333,-346.054674,4
-338.393345,-368.089587,4
-314.547718,-388.664036,4
-289.454065,-407.696387,4
-263.211948,-425.111127,4
-235.925488,-440.839159,4
-207.70295,-454.818078,4
-178.656312,-466.992422,4
-148.900821,-477.313886,4
-118.554538,-485.741517,4
-87.737868,-492.241878,4
-56.573081,-496.789177,4
-25.18383,-499.365372,4
6.305343,-499.960241,4
37.769498,-498.571424,4
69.083795,-495.204432,4
100.123989,-489.872623,4
130.766923,-482.597153,4
160.891015,-473.406888,4
190.376741,-462.338292,4
219.107112,-449.435283,4
246.968134,-434.749055,4
273.849264,-418.337879,4
299.643846,-400.266868,4
324.249534,-380.607724,4
347.568702,-359.438447,4
369.508826,-336.843031,4
389.982854,-312.911128,4
408.909552,-287.73769,4
426.213825,-261.422599,4
441.827015,-234.070266,4
455.687173,-205.789214,4
467.739307,-176.691655,4
477.935597,-146.893039,4
486.235589,-116.511598,4
492.606349,-85.667874,4
497.022602,-54.484248,4
499.466824,-23.084445,2
499.929318,8.40695,0
510,0,2
508.98824,32.10875,0
505.956973,64.090103,0
500.918228,95.817166,0
493.891995,127.164057,4
484.906153,158.0064,4
473.996356,188.221824,4
461.205888,217.690442,4
446.585501,246.295332,4
430.193201,273.923,4
412.094029,300.463827,4
392.359797,325.812507,4
371.068804,349.868465,4
348.305526,372.536254,4
324.160281,393.725936,4
298.728868,413.353436,4
272.112193,431.340879,4
244.415862,447.616897,4
215.749765,462.11691,4
186.227641,474.783388,4
155.966623,485.566074,4
125.086779,494.422186,4
93.710629,501.316585,4
61.962665,506.221916,4
29.968853,509.118717,4
-2.143867,509.995494,4
-34.24808,508.848768,4
-66.216408,505.68309,4
-97.92201,500.511019,4
-129.239088,493.353077,4
-160.043385,484.237664,4
-190.212681,473.200947,4
-219.627272,460.286717,4
-248.17045,445.546213,4
-275.728966,429.037921,4
-302.193475,410.82734,4
-327.458976,390.986725,4
-351.425221,369.594797,4
-373.997121,346.736433,4
-395.085117,322.502326,4
-414.605539,296.988631,4
-432.480936,270.296578,4
-448.640383,242.532073,4
-463.019766,213.805276,4
-475.562031,184.230167,4
-486.217415,153.92409,4
-494.94364,123.007291,4
-501.706083,91.602436,4
-506.477913,59.834132,4
-509.240197,27.828425,4
-509.981976,-4.287696,4
-508.700305,-36.386805,4
-505.400271,-68.341543,4
-500.094966,-100.025123,4
-492.80544,-131.311835,4
-483.560617,-162.077542,4
-472.397176,-192.200176,4
-459.359411,-221.56022,4
-444.499052,-250.041183,4
-427.875059,-277.53006,4
-409.553391,-303.917784,4
-389.606744,-329.099658,4
-368.114259,-352.975767,4
-345.161212,-375.451379,4
-320.838673,-396.437317,4
-295.243146,-415.850315,4
-268.476187,-433.61335,4
-240.643998,-449.655942,4
-211.857009,-463.91444,4
-182.229438,-476.332271,4
-151.878837,-486.860164,4
-120.925629,-495.456348,4
-89.492625,-502.086716,4
-57.704542,-506.724961,4
-25.687506,-509.352679,4
6.43145,-509.959446,4
38.524888,-508.542853,4
70.465471,-505.10852,4
102.126469,-499.670075,4
133.382262,-492.249096,4
164.108835,-482.875026,4
194.184276,-471.585058,4
223.489254,-458.423989,4
251.907497,-443.444036,4
279.326249,-426.704636,4
305.636722,-408.272206,4
330.734525,-388.219879,4
354.520076,-366.627216,4
376.899002,-343.579892,4
397.782511,-319.16935,4
417.087743,-293.492444,4
434.738101,-266.651051,4
450.663555,-238.751671,4
464.800916,-209.904998,4
477.094093,-180.225488,4
487.494309,-149.8309,4
495.9603,-118.84183,4
502.458476,-87.381232,4
506.963054,-55.573933,4
509.456161,-23.546134,4
509.927905,8.575089,2
520,0,2
518.968401,32.738334,0
515.877698,65.346772,0
510.740154,97.695934,2
503.576152,129.65747,4
494.414117,161.104565,4
483.290402,191.912448,4
470.249141,221.958882,4
455.342079,251.124653,4
438.628362,279.294039,4
420.174304,306.355274,4
400.053127,332.200987,4
378.344663,356.728631,4
355.135046,379.840886,4
330.516364,401.446052,4
304.586297,421.458406,4
277.447727,439.798544,4
249.20833,456.393699,4
219.980153,471.178026,4
189.879163,484.092866,4
159.024792,495.086978,4
127.539461,504.116738,4
95.548093,511.146322,4
63.177619,516.147836,4
30.556477,519.101437,4
-2.185904,519.995406,4
-34.919611,518.826195,4
-67.514769,515.598444,4
-99.842049,510.32496,4
-131.773188,503.026666,4
-163.181491,493.73252,4
-193.942341,482.479397,4
-223.933689,469.311946,4
-253.036537,454.282413,4
-281.135416,437.450429,4
-308.118838,418.882778,4
-333.87974,398.653132,4
-358.315911,376.841754,4
-381.330398,353.535186,4
-402.831884,328.825901,4
-422.735059,302.811938,4
-440.960954,275.596511,4
-457.437254,247.287604,4
-472.098585,217.997537,4
-484.886777,187.842523,4
-495.75109,156.94221,4
-504.648417,125.419198,4
-511.543457,93.398563,4
-516.408853,61.007351,4
-519.225299,28.374081,4
-519.981622,-4.371769,4
-518.674821,-37.100272,4
-515.31008,-69.681574,4
-509.900749,-101.9864,4
-502.468292,-133.886577,4
-493.042198,-165.255533,4
-481.659866,-195.968807,4
-468.366459,-225.904538,4
-453.214719,-254.943951,4
-436.264766,-282.971826,4
-417.58385,-309.876956,4
-397.246092,-335.552592,4
-375.332186,-359.896861,4
-351.929079,-382.81317,4
-327.129627,-404.210597,4
-301.032227,-424.004243,4
-273.740426,-442.115572,4
-245.362508,-458.472725,4
-216.011068,-473.010802,4
-185.802564,-485.672119,4
-154.856853,-496.406441,4
-123.296719,-505.171178,4
-91.247382,-511.931553,4
-58.836004,-516.660744,4
-26.191183,-519.339987,4
6.557556,-519.958651,4
39.280277,-518.514281,4
71.847147,-515.012609,4
104.128949,-509.467528,4
135.9976,-501.901039,4
167.326655,-492.343163,4
197.99181,-480.831824,4
227.871396,-467.412694,4
256.846859,-452.139017,4
284.803234,-435.071394,4
311.629599,-416.277543,4
337.219515,-395.832033,4
361.47145,-373.815985,4
384.289179,-350.316753,4
405.582168,-325.427573,4
425.265934,-299.247198,4
443.262378,-271.879503,4
459.500095,-243.433076,4
473.91466,-214.020783,4
486.448879,-183.759322,4
497.053021,-152.768761,4
505.685012,-121.172062,4
512.310603,-89.094589,4
516.903506,-56.663618,4
519.445497,-24.007822,4
519.926491,8.743228,2
530,0,4
528.948563,33.367917,2
525.798423,66.60344,2
520.56208,99.574702,4
513.260308,132.150883,4
503.922081,164.20273,4
492.584448,195.603072,4
479.292394,226.227322,4
464.098657,255.953973,4
447.063523,284.665078,4
428.254579,312.246722,4
407.746456,338.589468,4
385.620522,363.588797,4
361.964566,387.145519,4
336.872448,409.166169,4
310.443726,429.563375,4
282.78326,448.256208,4
254.000798,465.170501,4
224.21054,480.239142,4
193.530686,493.402345,4
162.082961,504.607881,4
129.992143,513.811291,4
97.385556,520.976058,4
64.392574,526.073756,4
31.144102,529.084157,4
-2.22794,529.995317,4
-35.591142,528.803622,4
-68.81313,525.513799,4
-101.762089,520.138902,4
-134.307287,512.700256,4
-166.319596,503.227376,4
-197.672001,491.757847,4
-228.240106,478.337176,4
-257.902625,463.018613,4
-286.541867,445.862937,4
-314.0442,426.938216,4
-340.300504,406.319538,4
-365.206602,384.088711,4
-388.663674,360.33394,4
-410.578651,335.149476,4
-430.86458,308.635244,4
-449.440972,280.896444,4
-466.234124,252.043135,4
-481.177404,222.189797,4
-494.211523,191.45488,4
-505.284764,159.960329,4
-514.353194,127.831106,4
-521.380831,95.194689,4
-526.339792,62.180569,4
-529.210401,28.919736,4
-529.981269,-4.455841,4
-528.649337,-37.813739,4
-525.219889,-71.021604,4
-519.706533,-103.947677,4
-512.131144,-136.461319,4
-502.523778,-168.433524,4
-490.922556,-199.737438,4
-477.373506,-230.248856,4
-461.930387,-259.846719,4
-444.654473,-288.413591,4
-425.614309,-315.836129,4
-404.88544,-342.005527,4
-382.550113,-366.817954,4
-358.696946,-390.174962,4
-333.420582,-411.983878,4
-306.821309,-432.158171,4
-279.004665,-450.617795,4
-250.081018,-467.289508,4
-220.165127,-482.107163,4
-189.37569,-495.011967,4
-157.83487,-505.952719,4
-125.66781,-514.886008,4
-93.00214,-521.776391,4
-59.967466,-526.596528,4
-26.69486,-529.327294,4
6.683663,-529.957856,4
40.035667,-528.48571,4
73.228823,-524.916698,4
106.131429,-519.26498,4
138.612939,-511.552982,4
170.544476,-501.811301,4
201.799345,-490.07859,4
232.253538,-476.4014,4
261.786222,-460.833998,4
290.28022,-443.438151,4
317.622476,-424.28288,4
343.704506,-403.444188,4
368.422824,-381.004754,4
391.679355,-357.053613,4
413.381825,-331.685795,4
433.444125,-305.001952,4
451.786654,-277.107955,4
468.336635,-248.114482,4
483.028403,-218.136567,4
495.803665,-187.293155,4
506.611733,-155.706622,4
515.409724,-123.502294,4
522.16273,-90.807947,4
526.843958,-57.753303,4
529.434834,-24.469511,4
529.925077,8.911367,4
540,0,4
538.928724,33.9975,6
535.719148,67.860109,6
530.384006,101.45347,4
522.944465,134.644296,4
513.430045,167.300894,4
501.878494,199.293696,4
488.335647,230.495762,4
472.855236,260.783293,4
455.498683,290.036117,4
436.334854,318.138169,4
415.439785,344.977948,4
392.896381,370.448963,4
368.794086,394.450151,4
343.228532,416.886285,4
316.301155,437.668344,4
288.118793,456.713872,4
258.793266,473.947303,4
228.440928,489.300258,4
197.182208,502.711823,4
165.141131,514.128784,4
132.444825,523.505844,4
99.223019,530.805795,4
65.607528,535.999676,4
31.731726,539.066877,4
-2.269977,539.995229,4
-36.262673,538.781049,4
-70.111491,535.429154,4
-103.682128,529.952843,4
-136.841387,522.373846,4
-169.457702,512.722232,4
-201.401662,501.036297,4
-232.546523,487.362406,4
-262.768712,471.754813,4
-291.948317,454.275445,4
-319.969562,434.993654,4
-346.721268,413.985944,4
-372.097293,391.335668,4
-395.996951,367.132693,4
-418.325418,341.473051,4
-438.9941,314.458551,4
-457.920991,286.196377,4
-475.030994,256.798666,4
-490.256223,226.382057,4
-503.536268,195.067236,4
-514.818439,162.978448,4
-524.057971,130.243014,4
-531.218205,96.990815,4
-536.270732,63.353787,4
-539.195503,29.465392,4
-539.980916,-4.539914,4
-538.623852,-38.527206,4
-535.129698,-72.361634,4
-529.512317,-105.908954,4
-521.793996,-139.03606,4
-512.005359,-171.611515,4
-500.185246,-203.506069,4
-486.380553,-234.593174,4
-470.646055,-264.749487,4
-453.04418,-293.855357,4
-433.644767,-321.795301,4
-412.524788,-348.458461,4
-389.768039,-373.739047,4
-365.464813,-397.536754,4
-339.711536,-419.757159,4
-312.61039,-440.312098,4
-284.268904,-459.120017,4
-254.799527,-476.106291,4
-224.319186,-491.203525,4
-192.948817,-504.351816,4
-160.812886,-515.498997,4
-128.038901,-524.600839,4
-94.756897,-531.621228,4
-61.098927,-536.532311,4
-27.198536,-539.314602,4
6.80977,-539.95706,4
40.791057,-538.457138,4
74.610499,-534.820786,4
108.133909,-529.062433,4
141.228277,-521.204925,4
173.762296,-511.279439,4
205.60688,-499.325356,4
236.635681,-485.390106,4
266.725585,-469.528979,4
295.757205,-451.804909,4
323.615353,-432.288218,4
350.189497,-411.056342,4
375.374198,-388.193523,4
399.069532,-363.790474,4
421.181482,-337.944018,4
441.622316,-310.756705,4
460.310931,-282.336407,4
477.173176,-252.795887,4
492.142146,-222.252351,4
505.158451,-190.826988,4
516.170445,-158.644483,4
525.134436,-125.832526,4
532.014857,-92.521304,4
536.78441,-58.842988,4
539.42417,-24.9312,4
539.923664,9.079506,4
550,0,6
548.908886,34.627084,8
545.639873,69.116778,8
540.205932,103.332238,8
532.628622,137.137708,6
522.938008,170.399059,4
511.17254,202.98432,4
497.378899,234.764202,4
481.611814,265.612613,4
463.933844,295.407157,4
444.41513,324.029617,4
423.133115,351.366429,4
400.17224,377.309129,4
375.623607,401.754784,4
349.584616,424.606401,4
322.158583,445.773314,4
293.454326,465.171537,4
263.585734,482.724104,4
232.671316,498.361374,4
200.83373,512.021301,4
168.1993,523.649688,4
134.897507,533.200396,4
101.060483,540.635532,4
66.822482,545.925596,4
32.319351,549.049597,4
-2.312013,549.995141,4
-36.934204,548.758476,4
-71.409852,545.344509,4
-105.602168,539.766785,4
-139.375487,532.047436,4
-172.595808,522.217088,4
-205.131322,510.314747,4
-236.85294,496.387636,4
-267.634799,480.491014,4
-297.354767,462.687954,4
-325.894924,443.049092,4
-353.142032,421.652351,4
-378.987983,398.582624,4
-403.330228,373.931447,4
-426.072185,347.796626,4
-447.12362,320.281857,4
-466.401009,291.49631,4
-483.827864,261.554196,4
-499.335042,230.574318,4
-512.861014,198.679592,4
-524.352114,165.996568,4
-533.762749,132.654921,4
-541.05558,98.786941,4
-546.201671,64.527006,4
-549.180605,30.011047,4
-549.980562,-4.623986,4
-548.598368,-39.240673,4
-545.039507,-73.701664,4
-539.3181,-107.870231,4
-531.456847,-141.610802,4
-521.48694,-174.789506,4
-509.447935,-207.2747,4
-495.3876,-238.937493,4
-479.361722,-269.652256,4
-461.433887,-299.297123,4
-441.675226,-327.754473,4
-420.164136,-354.911396,4
-396.985966,-380.660141,4
-372.23268,-404.898546,4
-346.00249,-427.530439,4
-318.399471,-448.466026,4
-289.533143,-467.62224,4
-259.518037,-484.923075,4
-228.473245,-500.299886,4
-196.521943,-513.691664,4
-163.790903,-525.045274,4
-130.409992,-534.315669,4
-96.511654,-541.466066,4
-62.230389,-546.468095,4
-27.702213,-549.301909,4
6.935877,-549.956265,4
41.546447,-548.428567,4
75.992174,-544.724875,4
110.136388,-538.859885,4
143.843615,-530.856868,4
176.980116,-520.747577,4
209.414415,-508.572122,4
241.017823,-494.378811,4
271.664947,-478.22396,4
301.23419,-460.171666,4
329.60823,-440.293555,4
356.674487,-418.668497,4
382.325572,-395.382292,4
406.459708,-370.527335,4
428.981139,-344.20224,4
449.800507,-316.511459,4
468.835207,-287.564859,4
486.009716,-257.477292,4
501.25589,-226.368136,4
514.513237,-194.360821,4
525.729157,-161.582343,4
534.859147,-128.162757,4
541.866984,-94.234662,4
546.724862,-59.932673,4
549.413507,-25.392889,6
549.92225,9.247645,8
560,0,4
558.889048,35.256667,4
555.560598,70.373446,4
550.027858,105.211006,4
542.312779,139.631121,4
532.445972,173.497224,4
520.466586,206.674944,4
506.422152,239.032642,4
490.368393,270.441933,4
472.369005,300.778196,4
452.495405,329.921064,4
430.826444,357.754909,4
407.448099,384.169295,4
382.453127,409.059416,4
355.9407,432.326518,4
328.016012,453.878283,4
298.789859,473.629201,4
268.378202,491.500906,4
236.901703,507.42249,4
204.485253,521.330779,4
171.257469,533.170591,4
137.350189,542.894949,4
102.897946,550.465269,4
68.037436,555.851515,4
32.906975,559.032317,4
-2.35405,559.995052,4
-37.605735,558.735902,4
-72.708213,555.259863,4
-107.522207,549.580727,4
-141.909587,541.721025,4
-175.733913,531.711944,4
-208.860983,519.593197,4
-241.159357,505.412865,4
-272.500886,489.227214,4
-302.761217,471.100462,4
-331.820287,451.10453,4
-359.562797,429.318757,4
-385.878674,405.829581,4
-410.663505,380.7302,4
-433.818952,354.120201,4
-455.253141,326.105164,4
-474.881027,296.796243,4
-492.624735,266.309727,4
-508.413861,234.766578,4
-522.18576,202.291948,4
-533.885789,169.014687,4
-543.467526,135.066829,4
-550.892954,100.583067,4
-556.132611,65.700224,4
-559.165707,30.556702,4
-559.980209,-4.708059,4
-558.572884,-39.954139,4
-554.949317,-75.041695,4
-549.123884,-109.831508,4
-541.119699,-144.185544,4
-530.968521,-177.967497,4
-518.710625,-211.043331,4
-504.394648,-243.281811,4
-488.07739,-274.555024,4
-469.823594,-304.738889,4
-449.705685,-333.713645,4
-427.803484,-361.36433,4
-404.203893,-387.581234,4
-379.000546,-412.260337,4
-352.293445,-435.30372,4
-324.188553,-456.619954,4
-294.797382,-476.124462,4
-264.236547,-493.739858,4
-232.627304,-509.396248,4
-200.095069,-523.031513,4
-166.768919,-534.591552,4
-132.781082,-544.030499,4
-98.266412,-551.310904,4
-63.361851,-556.403878,4
-28.205889,-559.289217,4
7.061984,-559.95547,4
42.301837,-558.399995,4
77.37385,-554.628964,4
112.138868,-548.657338,4
146.458954,-540.508811,4
180.197936,-530.215714,4
213.22195,-517.818887,4
245.399965,-503.367517,4
276.60431,-486.918942,4
306.711176,-468.538424,4
335.601107,-448.298892,4
363.159478,-426.280651,4
389.276946,-402.571061,4
413.849885,-377.264195,4
436.780796,-350.460463,4
457.978698,-322.266213,4
477.359484,-292.793311,4
494.846256,-262.158697,4
510.369633,-230.48392,4
523.868023,-197.894654,4
535.287869,-164.520204,4
544.583859,-130.492989,4
551.719111,-95.948019,4
556.665314,-61.022358,4
559.402843,-25.854578,4
559.920836,9.415784,4
570,0,4
568.869209,35.88625,4
565.481323,71.630115,4
559.849784,107.089774,4
551.996935,142.124534,4
541.953936,176.595389,4
529.760633,210.365568,4
515.465405,243.301082,4
499.124971,275.271254,4
480.804166,306.149235,4
460.57568,335.812512,4
438.519773,364.14339,4
414.723958,391.029461,4
389.282647,416.364049,4
362.296784,440.046634,4
333.873441,461.983252,4
304.125393,482.086865,4
273.17067,500.277708,4
241.132091,516.483606,4
208.136775,530.640257,4
174.315638,542.691495,4
139.802871,552.589502,4
104.735409,560.295006,4
69.252391,565.777435,4
33.4946,569.015037,4
-2.396087,569.994964,4
-38.277266,568.713329,4
-74.006574,565.175218,4
-109.442246,559.394668,4
-144.443686,551.394615,4
-178.872019,541.2068,4
-212.590643,528.871647,4
-245.465774,514.438095,4
-277.366974,497.963414,4
-308.167668,479.51297,4
-337.745649,459.159968,4
-365.983561,436.985164,4
-392.769364,413.076538,4
-417.996782,387.528954,4
-441.565719,360.443776,4
-463.382661,331.92847,4
-483.361046,302.096176,4
-501.421605,271.065258,4
-517.49268,238.958838,4
-531.510505,205.904304,4
-543.419464,172.032807,4
-553.172303,137.478736,4
-560.730328,102.379194,4
-566.06355,66.873442,4
-569.150809,31.102358,4
-569.979855,-4.792131,4
-568.5474,-40.667606,4
-564.859126,-76.381725,4
-558.929668,-111.792785,4
-550.782551,-146.760286,4
-540.450101,-181.145488,4
-527.973315,-214.811962,4
-513.401695,-247.626129,4
-496.793058,-279.457792,4
-478.213301,-310.180655,4
-457.736143,-339.672818,4
-435.442832,-367.817265,4
-411.421819,-394.502328,4
-385.768413,-419.622129,4
-358.584399,-443.077001,4
-329.977634,-464.773882,4
-300.061621,-484.626685,4
-268.955057,-502.556641,4
-236.781363,-518.492609,4
-203.668195,-532.371361,4
-169.746936,-544.13783,4
-135.152173,-553.74533,4
-100.021169,-561.155741,4
-64.493312,-566.339662,4
-28.709566,-569.276524,4
7.188091,-569.954675,4
43.057227,-568.371424,4
78.755526,-564.533052,4
114.141348,-558.45479,4
149.074292,-550.160754,4
183.415757,-539.683852,4
217.029485,-527.065653,4
249.782107,-512.356223,4
281.543673,-495.613923,4
312.188161,-476.905182,4
341.593984,-456.30423,4
369.644469,-433.892805,4
396.22832,-409.75983,4
421.240061,-384.001056,4
444.580453,-356.718685,4
466.156889,-328.020967,4
485.88376,-298.021763,4
503.682797,-266.840103,4
519.483377,-234.599704,4
533.222809,-201.428487,4
544.846581,-167.458065,4
554.308571,-132.823221,4
561.571238,-97.661377,4
566.605766,-62.112042,4
569.39218,-26.316267,4
569.919423,9.583923,4
580,0,4
578.849371,36.515834,4
575.402048,72.886784,4
569.67171,108.968542,4
561.681092,144.617947,4
551.4619,179.693553,4
539.054679,214.056192,4
524.508657,247.569522,4
507.88155,280.100574,4
489.239327,311.520274,4
468.655955,341.70396,4
446.213103,370.53187,4
421.999816,397.889627,4
396.112167,423.668681,4
368.652868,447.766751,4
339.73087,470.088222,4
309.460926,490.54453,4
277.963137,509.05451,4
245.362478,525.544721,4
211.788297,539.949736,4
177.373807,552.212398,4
142.255552,562.284054,4
106.572873,570.124743,4
70.467345,575.703355,4
34.082225,578.997756,4
-2.438123,579.994875,4
-38.948797,578.690756,4
-75.304935,575.090573,4
-111.362286,569.20861,4
-146.977786,561.068205,4
-182.010124,550.701657,4
-216.320303,538.150096,4
-249.772191,523.463325,4
-282.233061,506.699614,4
-313.574118,487.925478,4
-343.671011,467.215406,4
-372.404325,444.65157,4
-399.660055,420.323495,4
-425.330059,394.327708,4
-449.312486,366.767351,4
-471.512182,337.751777,4
-491.841064,307.396109,4
-510.218475,275.820789,4
-526.571499,243.151099,4
-540.835251,209.516661,4
-552.953138,175.050926,4
-562.87708,139.890644,4
-570.567702,104.17532,4
-575.99449,68.04666,4
-579.135911,31.648013,4
-579.979502,-4.876203,4
-578.521916,-41.381073,4
-574.768935,-77.721755,4
-568.735451,-113.754062,4
-560.445403,-149.335028,4
-549.931682,-184.323479,4
-537.236004,-218.580593,4
-522.408742,-251.970447,4
-505.508726,-284.360561,4
-486.603008,-315.622421,4
-465.766602,-345.63199,4
-443.08218,-374.270199,4
-418.639746,-401.423421,4
-392.53628,-426.983921,4
-364.875353,-450.850282,4
-335.766715,-472.927809,4
-305.32586,-493.128907,4
-273.673567,-511.373424,4
-240.935422,-527.588971,4
-207.241322,-541.71121,4
-172.724952,-553.684108,4
-137.523264,-563.46016,4
-101.775926,-571.000579,4
-65.624774,-576.275445,4
-29.213243,-579.263831,4
7.314198,-579.95388,4
43.812617,-578.342852,4
80.137202,-574.437141,4
116.143828,-568.252243,4
151.689631,-559.812697,4
186.633577,-549.15199,4
220.837019,-536.312419,4
254.16425,-521.344928,4
286.483035,-504.308904,4
317.665146,-485.271939,4
347.586861,-464.309567,4
376.12946,-441.50496,4
403.179694,-416.948599,4
428.630238,-390.737916,4
452.38011,-362.976908,4
474.33508,-333.775721,4
494.408037,-303.250215,4
512.519337,-271.521508,4
528.59712,-238.715488,4
542.577596,-204.96232,4
554.405293,-170.395926,4
564.033283,-135.153453,4
571.423365,-99.374734,4
576.546218,-63.201727,4
579.381516,-26.777956,4
579.918009,9.752062,4
590,0,4
588.829532,37.145417,4
